Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,36.13999938964844,36.2400016784668,36.029998779296875,36.209999084472656,35.97170639038086,3568100
2020-01-03,35.66999816894531,35.974998474121094,35.54999923706055,35.689998626708984,35.45512771606445,3993900
2020-01-06,35.34000015258789,35.68000030517578,35.209999084472656,35.68000030517578,35.445194244384766,5145900
2020-01-07,35.5099983215332,35.584999084472656,35.15999984741211,35.18000030517578,34.948486328125,3113300
2020-01-08,35.220001220703125,35.654998779296875,35.20000076293945,35.45000076293945,35.21670913696289,4736700
2020-01-09,35.650001525878906,35.849998474121094,35.310001373291016,35.43000030517578,35.19683837890625,3946000
2020-01-10,35.41999816894531,35.68000030517578,35.209999084472656,35.470001220703125,35.236576080322266,4881700
2020-01-13,35.529998779296875,35.57500076293945,35.189998626708984,35.40999984741211,35.176971435546875,3902800
2020-01-14,35.369998931884766,35.685001373291016,35.310001373291016,35.400001525878906,35.16703796386719,7005100
2020-01-15,35.27000045776367,35.45000076293945,35.04999923706055,35.20000076293945,34.968353271484375,5256400
2020-01-16,35.400001525878906,35.61000061035156,35.310001373291016,35.47999954223633,35.24650955200195,5872500
2020-01-17,35.59000015258789,35.970001220703125,35.4900016784668,35.7599983215332,35.52466583251953,5697600
2020-01-21,35.56999969482422,36.0099983215332,35.5099983215332,35.720001220703125,35.48493194580078,5853200
2020-01-22,36.06999969482422,36.42499923706055,35.84000015258789,36.41999816894531,36.180320739746094,5703000
2020-01-23,36.349998474121094,36.37300109863281,35.834999084472656,36.20000076293945,35.96177291870117,8295000
2020-01-24,34.099998474121094,34.5,32.435001373291016,32.630001068115234,32.41526794433594,15776300
2020-01-27,32.08000183105469,32.2599983215332,31.700000762939453,32.20000076293945,31.988096237182617,8073100
2020-01-28,32.40999984741211,32.904998779296875,32.279998779296875,32.56999969482422,32.35565948486328,6472200
2020-01-29,32.619998931884766,32.915000915527344,32.47999954223633,32.63999938964844,32.42519760131836,4654100
2020-01-30,32.33000183105469,33.27000045776367,32.33000183105469,33.119998931884766,32.90203857421875,6375800
2020-01-31,32.93000030517578,33.0099983215332,32.20500183105469,32.40999984741211,32.196712493896484,6716700
2020-02-03,32.650001525878906,32.91999816894531,32.224998474121094,32.41999816894531,32.20664596557617,7252900
2020-02-04,32.900001525878906,33.209999084472656,32.61000061035156,32.650001525878906,32.43513488769531,6005900
2020-02-05,33.06999969482422,33.529998779296875,32.97999954223633,33.43000030517578,33.21000289916992,6349000
2020-02-06,33.380001068115234,33.65999984741211,33.08000183105469,33.189998626708984,33.189998626708984,5478200
2020-02-07,32.97999954223633,33.2599983215332,32.755001068115234,33.189998626708984,33.189998626708984,6453500
2020-02-10,33.04999923706055,33.34000015258789,33.04999923706055,33.27000045776367,33.27000045776367,7959500
2020-02-11,33.43000030517578,33.564998626708984,33.279998779296875,33.33000183105469,33.33000183105469,9637500
2020-02-12,33.52000045776367,33.91999816894531,33.31999969482422,33.58000183105469,33.58000183105469,7149300
2020-02-13,33.47999954223633,33.880001068115234,33.45000076293945,33.81999969482422,33.81999969482422,4214400
2020-02-14,33.849998474121094,33.9900016784668,33.56999969482422,33.75,33.75,5615800
2020-02-18,33.599998474121094,33.95000076293945,33.18000030517578,33.27000045776367,33.27000045776367,5570000
2020-02-19,33.31999969482422,33.459999084472656,33.005001068115234,33.369998931884766,33.369998931884766,6086500
2020-02-20,33.2400016784668,33.8849983215332,33.20000076293945,33.63999938964844,33.63999938964844,4866400
2020-02-21,33.5099983215332,33.564998626708984,33.029998779296875,33.33000183105469,33.33000183105469,4868400
2020-02-24,32.18000030517578,32.56999969482422,32.119998931884766,32.25,32.25,8475600
2020-02-25,32.209999084472656,32.25,30.59000015258789,30.760000228881836,30.760000228881836,9860700
2020-02-26,31.0,31.40999984741211,30.59000015258789,30.59000015258789,30.59000015258789,9640700
2020-02-27,29.860000610351562,30.790000915527344,29.389999389648438,29.68000030517578,29.68000030517578,10894900
2020-02-28,28.68000030517578,29.190000534057617,28.06999969482422,29.100000381469727,29.100000381469727,17476000
2020-03-02,29.280000686645508,30.399999618530273,29.149999618530273,30.389999389648438,30.389999389648438,10614500
2020-03-03,30.219999313354492,30.670000076293945,28.709999084472656,28.8700008392334,28.8700008392334,9562500
2020-03-04,29.3700008392334,30.280000686645508,29.09000015258789,30.139999389648438,30.139999389648438,8613900
2020-03-05,29.040000915527344,29.8700008392334,28.979999542236328,29.260000228881836,29.260000228881836,10808400
2020-03-06,28.100000381469727,28.8700008392334,27.7549991607666,28.25,28.25,10763700
2020-03-09,26.09000015258789,26.280000686645508,24.690000534057617,25.020000457763672,25.020000457763672,10877400
2020-03-10,26.1299991607666,26.420000076293945,24.579999923706055,26.270000457763672,26.270000457763672,11415700
2020-03-11,25.5,25.850000381469727,24.190000534057617,24.489999771118164,24.489999771118164,14890200
2020-03-12,22.559999465942383,23.979999542236328,21.649999618530273,21.670000076293945,21.670000076293945,14723600
2020-03-13,23.40999984741211,24.15999984741211,22.219999313354492,24.1299991607666,24.1299991607666,13296400
2020-03-16,19.5,20.010000228881836,17.75,17.850000381469727,17.850000381469727,16192200
2020-03-17,18.420000076293945,18.860000610351562,16.100000381469727,17.459999084472656,17.459999084472656,18349900
2020-03-18,16.149999618530273,16.59000015258789,12.149999618530273,13.930000305175781,13.930000305175781,13580600
2020-03-19,13.630000114440918,15.380000114440918,12.3100004196167,14.600000381469727,14.600000381469727,15389700
2020-03-20,14.970000267028809,15.199999809265137,13.260000228881836,13.40999984741211,13.40999984741211,12910800
2020-03-23,13.279999732971191,13.4399995803833,12.25,12.800000190734863,12.800000190734863,14916800
2020-03-24,13.880000114440918,15.25,13.680000305175781,14.739999771118164,14.739999771118164,12388300
2020-03-25,15.789999961853027,17.315000534057617,15.109999656677246,16.65999984741211,16.65999984741211,13320000
2020-03-26,17.149999618530273,19.860000610351562,17.0,19.030000686645508,19.030000686645508,18977200
2020-03-27,17.920000076293945,18.18000030517578,16.850000381469727,17.100000381469727,17.100000381469727,11821100
2020-03-30,16.940000534057617,17.0,16.059999465942383,16.770000457763672,16.770000457763672,7263600
2020-03-31,16.68000030517578,16.84000015258789,15.960000038146973,16.09000015258789,16.09000015258789,10746700
2020-04-01,14.970000267028809,15.199999809265137,13.960000038146973,14.510000228881836,14.510000228881836,12834500
2020-04-02,14.329999923706055,15.130000114440918,13.710000038146973,14.3100004196167,14.3100004196167,9770100
2020-04-03,14.039999961853027,14.260000228881836,12.979999542236328,13.25,13.25,12080000
2020-04-06,14.319999694824219,15.670000076293945,14.170000076293945,15.489999771118164,15.489999771118164,11558200
2020-04-07,17.0,18.190000534057617,15.960000038146973,16.1200008392334,16.1200008392334,14933800
2020-04-08,16.559999465942383,17.030000686645508,16.104999542236328,16.81999969482422,16.81999969482422,9894400
2020-04-09,17.84000015258789,18.920000076293945,17.34000015258789,17.6200008392334,17.6200008392334,13613700
2020-04-13,17.81999969482422,18.020000457763672,16.135000228881836,16.219999313354492,16.219999313354492,11938600
2020-04-14,16.459999084472656,16.979999542236328,15.600000381469727,15.899999618530273,15.899999618530273,10696500
2020-04-15,14.9399995803833,15.289999961853027,14.5600004196167,14.949999809265137,14.949999809265137,8363100
2020-04-16,14.850000381469727,15.0,14.020000457763672,14.170000076293945,14.170000076293945,9833900
2020-04-17,15.130000114440918,15.699999809265137,14.989999771118164,15.619999885559082,15.619999885559082,11646100
2020-04-20,15.140000343322754,15.984999656677246,14.779999732971191,15.59000015258789,15.59000015258789,10747600
2020-04-21,15.0,15.984999656677246,14.510000228881836,15.170000076293945,15.170000076293945,10929100
2020-04-22,15.630000114440918,16.170000076293945,15.25,16.049999237060547,16.049999237060547,9970300
2020-04-23,16.059999465942383,16.68000030517578,16.040000915527344,16.100000381469727,16.100000381469727,9044900
