Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,119.83000183105469,119.83000183105469,117.45999908447266,117.93000030517578,117.10469818115234,1453100
2020-01-03,117.70999908447266,118.83999633789062,117.41000366210938,118.7300033569336,117.89910125732422,1422900
2020-01-06,118.98999786376953,119.88999938964844,118.5999984741211,119.1500015258789,118.316162109375,1527900
2020-01-07,118.62999725341797,119.58999633789062,118.30000305175781,119.12999725341797,118.29629516601562,1018900
2020-01-08,119.55999755859375,119.58999633789062,118.69000244140625,118.95999908447266,118.12748718261719,867500
2020-01-09,118.86000061035156,120.29000091552734,118.55999755859375,120.26000213623047,119.41839599609375,819600
2020-01-10,120.58000183105469,121.23999786376953,120.37999725341797,120.61000061035156,119.76594543457031,1058100
2020-01-13,120.58999633789062,122.18000030517578,120.58999633789062,121.5199966430664,120.66957092285156,1917500
2020-01-14,121.44000244140625,121.87999725341797,120.62999725341797,121.58000183105469,120.72915649414062,1127500
2020-01-15,122.05000305175781,123.91999816894531,121.83000183105469,123.73999786376953,122.87403869628906,1235400
2020-01-16,123.83999633789062,124.98999786376953,123.7300033569336,124.94999694824219,124.07556915283203,1130000
2020-01-17,125.08999633789062,126.43000030517578,124.91999816894531,126.30999755859375,125.4260482788086,1054100
2020-01-21,126.44000244140625,127.43000030517578,125.98999786376953,127.36000061035156,126.46870422363281,1110800
2020-01-22,128.0,128.47999572753906,127.41999816894531,127.88999938964844,126.9949951171875,895900
2020-01-23,127.9000015258789,130.02999877929688,127.56999969482422,129.9499969482422,129.0405731201172,1278300
2020-01-24,129.8000030517578,131.19000244140625,129.77999877929688,130.72999572753906,129.8151092529297,875000
2020-01-27,130.6699981689453,131.49000549316406,129.0800018310547,129.5500030517578,128.6433868408203,1134900
2020-01-28,129.6300048828125,130.25999450683594,128.7100067138672,129.99000549316406,129.08030700683594,1165400
2020-01-29,130.1300048828125,130.75,129.4199981689453,130.5500030517578,129.63638305664062,885300
2020-01-30,130.5,131.7899932861328,130.02000427246094,131.72000122070312,130.79818725585938,769700
2020-01-31,131.6999969482422,132.02000427246094,130.6699981689453,131.52000427246094,130.59959411621094,2408300
2020-02-03,131.91000366210938,132.38999938964844,131.4499969482422,132.19000244140625,131.26490783691406,834400
2020-02-04,132.13999938964844,132.8800048828125,130.4199981689453,130.55999755859375,129.64630126953125,953600
2020-02-05,130.3699951171875,131.5,130.0800018310547,130.55999755859375,129.64630126953125,1361300
2020-02-06,130.6300048828125,131.67999267578125,130.6199951171875,131.41000366210938,130.49037170410156,1127300
2020-02-07,131.8000030517578,132.57000732421875,131.6999969482422,131.94000244140625,131.0166473388672,1371600
2020-02-10,132.13999938964844,132.92999267578125,131.6999969482422,132.88999938964844,131.9600067138672,696700
2020-02-11,133.07000732421875,133.8300018310547,132.5800018310547,132.88999938964844,131.9600067138672,1035300
2020-02-12,131.27999877929688,132.19000244140625,130.55999755859375,131.55999755859375,131.55999755859375,915700
2020-02-13,131.6699981689453,133.5,131.17999267578125,133.24000549316406,133.24000549316406,738500
2020-02-14,133.63999938964844,134.49000549316406,133.0800018310547,134.1300048828125,134.1300048828125,1639000
2020-02-18,134.7100067138672,135.4600067138672,133.85000610351562,134.77999877929688,134.77999877929688,1455200
2020-02-19,135.0,135.5500030517578,132.89999389648438,133.08999633789062,133.08999633789062,1633100
2020-02-20,133.02000427246094,133.0800018310547,130.83999633789062,131.4499969482422,131.4499969482422,1933700
2020-02-21,131.3699951171875,132.08999633789062,129.77999877929688,129.9600067138672,129.9600067138672,2846300
2020-02-24,129.77000427246094,131.0800018310547,129.27000427246094,129.74000549316406,129.74000549316406,1559600
2020-02-25,129.83999633789062,130.0,125.79000091552734,126.30000305175781,126.30000305175781,1599200
2020-02-26,126.26000213623047,127.22000122070312,125.5999984741211,125.6500015258789,125.6500015258789,1529900
2020-02-27,125.29000091552734,125.48999786376953,120.69000244140625,120.80000305175781,120.80000305175781,2554300
2020-02-28,118.77999877929688,118.77999877929688,113.88999938964844,116.91000366210938,116.91000366210938,2735500
2020-03-02,117.4000015258789,124.37999725341797,116.9000015258789,124.12000274658203,124.12000274658203,1957000
2020-03-03,124.4800033569336,126.73999786376953,121.08999633789062,121.88999938964844,121.88999938964844,1980000
2020-03-04,123.61000061035156,128.75,123.61000061035156,128.36000061035156,128.36000061035156,1506000
2020-03-05,126.05000305175781,128.16000366210938,124.43000030517578,127.45999908447266,127.45999908447266,2200000
2020-03-06,123.95999908447266,125.0,120.44999694824219,124.27999877929688,124.27999877929688,1877600
2020-03-09,118.18000030517578,118.91999816894531,114.01000213623047,115.4000015258789,115.4000015258789,3271700
2020-03-10,117.36000061035156,119.56999969482422,113.66000366210938,119.29000091552734,119.29000091552734,2819900
2020-03-11,116.36000061035156,116.61000061035156,109.52999877929688,111.62000274658203,111.62000274658203,1765400
2020-03-12,105.44000244140625,107.43000030517578,98.44999694824219,101.63999938964844,101.63999938964844,2872200
2020-03-13,106.63999938964844,107.27999877929688,96.62000274658203,102.93000030517578,102.93000030517578,2675200
2020-03-16,94.58000183105469,96.04000091552734,85.83999633789062,86.73999786376953,86.73999786376953,3435000
2020-03-17,88.70999908447266,99.8499984741211,87.38999938964844,99.62000274658203,99.62000274658203,3471000
2020-03-18,93.69999694824219,95.43000030517578,79.51000213623047,86.41000366210938,86.41000366210938,4108800
2020-03-19,85.5999984741211,88.16000366210938,77.58999633789062,84.05000305175781,84.05000305175781,2802100
2020-03-20,85.72000122070312,89.58000183105469,79.06999969482422,79.98999786376953,79.98999786376953,2493800
2020-03-23,78.95999908447266,82.5,75.19000244140625,78.18000030517578,78.18000030517578,2180200
2020-03-24,81.61000061035156,87.25,79.5999984741211,86.33000183105469,86.33000183105469,1860500
2020-03-25,86.05999755859375,92.98999786376953,83.7699966430664,88.95999908447266,88.95999908447266,1922000
2020-03-26,89.62999725341797,98.06999969482422,89.12000274658203,96.70999908447266,96.70999908447266,1672700
